time,x2,y2
0.41051244735717773,1.0,2.1
0.6161813735961914,0.9979866764718844,2.1634239196565646
0.8349881172180176,0.9919548128307953,2.2265924535737494
1.0555262565612793,0.9819286972627067,2.2892512443604103
1.2569580078125,0.9679487013963562,2.351147987181079
1.4724016189575195,0.9500711177409454,2.412033445698487
1.6896467208862305,0.9283679330160726,2.4716624556603275
1.909794569015503,0.9029265382866212,2.5297949120891716
2.130681037902832,0.8738493770697849,2.5861967361004687
2.3491854667663574,0.8412535328311812,2.6406408174555978
2.5695199966430664,0.8052702575310586,2.6929079290546403
2.773183584213257,0.766044443118978,2.7427876096865393
2.994239568710327,0.7237340381050702,2.790079011482112
3.214010000228882,0.6785094115571322,2.834591708657533
3.4138238430023193,0.6305526670845225,2.876146464291757
3.6199700832366943,0.5800569095711982,2.9145759520503356
3.843083381652832,0.5272254676105024,2.9497254299495146
4.0633931159973145,0.4722710747726827,2.962593463830813
4.28590989112854,0.41541501300188644,2.971099184977277
4.504304885864258,0.3568862215918719,2.9786963968887257
4.724655866622925,0.2969203753282749,2.9852702207195443
4.929078578948975,0.23575893550942728,2.990721940322681
5.149693965911865,0.17364817766693041,2.994970168531392
5.3727805614471436,0.1108381999010111,2.9979517830416658
5.590447187423706,0.04758191582374218,2.9996226364805527
5.795132875442505,-0.01586596383480803,2.999958044905227
6.0171239376068115,-0.07924995685678854,2.998953058041789
6.237806558609009,-0.14231483827328523,2.99662251323173
6.457643985748291,-0.20480666806519074,2.9930008734906903
6.67867374420166,-0.26647381369003503,2.988141848476656
6.8824543952941895,-0.32706796331742166,2.9821177956900686
7.10520601272583,-0.3863451256931287,2.975018898066559
7.3249452114105225,-0.4440666126057741,2.966952113460686
7.545672655105591,-0.5000000000000002,2.958039891549808
7.765987396240234,-0.5539200638661103,2.9325698546347714
7.984566926956177,-0.6056096871376668,2.895761840530832
8.206848382949829,-0.654860733945285,2.8557495743542582
8.427305698394775,-0.7014748877063214,2.8126941713788627
8.631609678268433,-0.7452644496757547,2.766769000516292
8.834890365600586,-0.7860530947427875,2.7181589862206055
9.058381080627441,-0.8236765814298327,2.6670598638627707
9.281075477600098,-0.8579834132349771,2.6136773915734066
9.50394606590271,-0.8888354486549234,2.5582265217274105
9.723443031311035,-0.9161084574320696,2.5009305354066136
9.941680908203125,-0.9396926207859083,2.442020143325669
10.161193132400513,-0.9594929736144974,2.38173255684143
10.366179466247559,-0.975429786885407,2.3203105327865408
10.568875312805176,-0.9874388886763943,2.25800139597335
10.789844274520874,-0.9954719225730846,2.1950560433041826
11.009703636169434,-0.9994965423831851,2.131727933498068
11.232745170593262,-0.9994965423831851,2.0682720665019323
11.452017068862915,-0.9954719225730846,2.0049439566958176
11.67581820487976,-0.9874388886763943,1.94199860402665
11.894310712814331,-0.975429786885407,1.8796894672134594
12.11613655090332,-0.9594929736144974,1.8182674431585704
12.321545600891113,-0.9396926207859084,1.7579798566743314
12.54249620437622,-0.9161084574320696,1.6990694645933864
12.747379779815674,-0.8888354486549235,1.6417734782725897
12.967076301574707,-0.857983413234977,1.5863226084265936
13.189225912094116,-0.8236765814298328,1.5329401361372295
13.411096096038818,-0.7860530947427874,1.4818410137793947
13.62983751296997,-0.7452644496757548,1.4332309994837087
13.834966897964478,-0.7014748877063213,1.387305828621137
14.057037830352783,-0.6548607339452852,1.344250425645742
14.277652263641357,-0.6056096871376666,1.3042381594691679
14.500566482543945,-0.5539200638661105,1.2674301453652288
14.720980644226074,-0.4999999999999996,1.2339745962155613
14.938690900802612,-0.44406661260577396,1.2040062257086641
15.16173243522644,-0.3863451256931287,1.1776457058954186
15.369635343551636,-0.3270679633174219,1.1549991812853317
15.588903427124023,-0.26647381369003464,1.136157841440058
15.809054136276245,-0.20480666806519054,1.1211975537852212
16.027490615844727,-0.14231483827328523,1.1101785581190673
16.24680471420288,-0.07924995685678879,1.103145224048058
16.467848539352417,-0.01586596383480761,1.100125872326125
16.690693855285645,0.04758191582374238,1.101132660816992
16.90289831161499,0.11083819990101086,1.106161535538746
17.116228103637695,0.17364817766692997,1.115192246987792
17.323426008224487,0.23575893550942748,1.1281884316764583
17.55008316040039,0.2969203753282749,1.1450977585559263
17.76146912574768,0.35688622159187167,1.1658521397348933
17.97558069229126,0.4154150130018868,1.1903680046454819
18.19652557373047,0.4722710747726829,1.2185466365524182
18.418440103530884,0.5272254676105024,1.2502745700504856
18.63185715675354,0.5800569095711979,1.2854240479496641
18.845702409744263,0.6305526670845228,1.3238535357082435
19.06490731239319,0.6785094115571323,1.365408291342467
19.28736710548401,0.7237340381050701,1.409920988517888
19.50577473640442,0.7660444431189778,1.4572123903134604
19.723232746124268,0.8052702575310587,1.50709207094536
19.943809986114502,0.8412535328311812,1.5593591825444026
20.2892062664032,0.8738493770697848,1.6138032638995312
20.521332025527954,0.9029265382866211,1.6702050879108281
20.740455865859985,0.9283679330160727,1.728337544339673
20.944966077804565,0.9500711177409454,1.787966554301513
21.165452003479004,0.9679487013963562,1.8488520128189208
21.382925748825073,0.9819286972627068,1.9107487556395903
21.604364156723022,0.9919548128307953,1.973407546426251
21.822799682617188,0.9979866764718844,2.0365760803434356
22.039485931396484,1.0,2.0999999999999996
